0,0
782,844
806,836
812,849
819,870
816,878
811,883
825,890
805,883
793,826
779,830
750,819
796,827
792,803
783,830
800,887
795,795
807,851
757,826
784,810
787,835
768,864
779,870
799,843
809,881
834,890
838,883
818,891
831,882
856,833
855,884
856,870
821,887
836,876
811,867
831,896
851,820
786,838
779,845
841,880
804,881
778,875
796,818
795,840
795,846
836,839
826,871
820,887
831,887
826,833
799,820
789,813
780,875
815,894
789,841
796,793
812,875
805,841
817,846
793,833
814,813
773,811
791,859
864,911
799,893
788,811
772,844
762,855
834,880
822,857
812,834
792,871
816,809
773,817
787,820
805,859
848,851
830,879
814,814
801,866
767,795
812,877
835,878
848,870
798,864
783,865
775,839
842,859
837,878
849,841
828,840
788,844
826,857
791,911
819,886
802,816
782,823
819,835
814,881
856,873
822,860
787,814
765,834
782,882
820,871
824,866
793,824
794,838
784,857
808,898
824,868
826,832
801,848
783,910
770,858
786,909
796,856
791,851
772,814
778,831
819,872
820,878
830,841
839,809
833,860
823,884
850,897
827,888
805,813
800,863
765,858
811,924
832,855
823,832
825,854
761,836
790,848
784,855
785,798
839,849
810,909
826,883
828,839
788,833
795,879
808,880
799,820
807,856
787,834
815,803
808,834
782,879
843,903
817,838
794,845
766,832
795,814
794,882
799,857
751,858
817,870
804,914
806,846
801,792
778,804
817,827
820,855
840,880
817,840
787,827
792,837
808,901
831,872
836,831
822,806
784,828
803,862
808,864
813,865
793,862
814,866
821,871
844,849
821,832
790,812
794,859
829,889
837,841
828,849
782,820
773,819
831,864
808,892
790,848
813,826
806,824
812,838
842,886
800,851
821,886
787,858
824,839
836,797
809,854
842,838
790,907
860,902
870,835
780,830
795,810
814,832
850,903
816,840
819,837
825,843
798,812
867,890
783,841
771,876
827,891
826,838
872,895
778,821
905,815
803,923
793,873
816,870
818,848
828,880
838,841
777,855
791,842
777,838
840,909
785,826
845,823
799,821
764,888
808,823
798,851
781,847
794,860
799,871
832,828
790,833
854,839
776,860
824,859
802,831
806,867
750,821
861,881
766,850
798,882
821,822
836,871
795,840
793,856
792,859
802,871
792,870
778,803
830,910
787,823
810,874
805,823
790,847
853,863
752,855
832,877
794,826
842,889
781,822
838,874
776,819
828,862
788,863
797,866
837,849
785,880
807,878
808,818
820,818
783,827
825,830
798,854
835,890
746,818
817,875
766,846
795,897
784,828
838,901
789,820
758,869
803,827
791,840
835,863
767,822
836,875
821,850
782,866
817,829
803,861
802,846
773,814
867,861
797,823
836,850
786,806
801,865
792,817
825,876
806,829
796,844
831,825
795,874
819,861
773,817
848,868
766,843
814,840
774,905
758,861
809,819
776,835
869,872
781,851
833,878
789,821
843,889
788,840
811,876
817,842
772,872
834,843
796,850
849,882
765,799
815,899
777,826
802,831
788,864
747,839
837,843
804,850
829,884
793,817
833,898
783,851
831,859
828,818
787,904
823,821
777,856
789,835
775,849
777,841
812,874
798,837
800,856
834,850
805,852
797,869
790,807
797,852
743,826
830,901
791,840
812,883
809,849
804,852
838,837
769,821
855,915
758,827
816,873
768,825
809,880
781,825
829,906
810,873
820,815
760,860
778,871
815,886
814,845
753,895
822,874
769,811
817,865
789,842
828,878
817,845
798,886
840,876
788,847
833,911
798,800
814,879
804,840
803,858
792,891
829,874
803,831
739,860
817,810
811,872
859,887
763,805
789,905
777,789
827,840
757,836
789,859
826,854
767,873
802,859
755,837
845,889
769,825
833,885
813,833
813,866
810,863
789,839
810,885
806,868
781,822
831,884
811,821
754,856
844,814
797,846
825,858
795,819
833,871
778,816
841,848
811,791
785,907
775,817
789,836
787,817
779,881
832,868
805,819
770,798
847,881
779,818
803,855
785,839
783,869
844,859
808,874
827,881
783,839
825,859
793,804
841,901
820,813
807,871
817,856
762,854
776,800
778,840
768,836
805,878
786,840
796,859
820,852
816,875
840,893
775,847
864,858
773,834
820,851
838,823
774,871
818,853
782,831
825,868
773,835
772,847
779,853
768,848
795,820
822,854
820,836
781,879
823,859
786,848
836,870
752,833
826,865
772,828
814,870
804,823
784,868
809,835
772,818
827,856
775,818
819,901
813,847
836,831
839,868
792,878
835,847
810,861
796,843
768,884
834,845
762,842
843,880
787,814
829,871
758,827
802,874
809,790
782,887
851,832
779,840
803,854
790,820
757,854
800,876
852,886
792,843
803,869
808,846
766,844
821,844
799,824
842,836
773,830
866,892
786,814
787,873
791,837
757,863
842,851
761,836
808,832
761,809
801,857
752,817
752,818
787,867
766,776
836,865
753,866
852,852
814,863
802,804
800,874
813,886
801,807
828,884
797,814
814,853
791,839
837,855
753,829
792,873
782,834
792,832
808,844
814,825
730,874
776,796
794,889
754,832
813,883
760,835
809,873
773,816
816,866
772,825
815,837
778,861
804,804
776,897
794,849
807,843
760,868
775,853
818,857
821,851
782,793
802,831
745,850
813,834
812,880
759,796
836,869
776,846
816,834
777,802
795,847
783,851
811,832
811,893
761,816
793,871
749,846
807,882
815,839
773,809
827,884
785,814
754,869
773,848
803,870
760,827
829,899
772,813
842,875
761,824
796,852
765,857
806,836
815,865
771,799
824,862
769,811
809,869
774,840
783,869
767,827
837,851
749,805
844,845
787,835
830,832
797,876
779,827
835,895
739,836
847,852
733,834
794,861
754,838
810,835
793,864
722,848
829,870
755,831
792,809
735,813
762,806
794,838
801,813
783,867
749,828
842,832
758,859
822,849
759,877
812,825
824,869
748,827
774,874
779,823
817,848
761,835
789,836
797,865
809,830
787,872
770,816
808,867
753,872
836,826
798,832
773,828
789,882
744,796
810,847
755,845
810,818
740,843
813,832
819,829
754,800
797,869
783,846
783,865
786,873
765,861
757,892
727,862
782,773
807,863
774,825
802,900
783,798
804,855
762,865
799,851
755,870
788,879
805,829
794,819
821,864
784,812
813,873
802,852
823,827
782,823
822,866
768,849
805,837
784,869
787,828
818,878
789,825
847,889
760,817
824,887
766,838
820,843
763,874
793,825
807,874
783,816
787,868
774,837
828,842
817,805
785,834
758,840
833,846
744,802
813,852
760,850
849,820
774,852
763,819
822,872
766,830
820,869
755,823
807,826
812,843
826,854
753,779
823,847
777,824
819,857
781,787
834,862
827,879
772,842
838,851
790,858
788,841
820,896
778,798
778,854
847,837
783,811
825,864
780,821
790,875
746,824
829,893
778,796
789,855
799,815
798,858
774,857
793,832
799,871
798,841
779,829
805,856
778,843
793,853
756,805
759,855
766,817
811,936
795,807
782,856
754,808
787,866
821,855
763,841
845,879
761,843
772,828
799,840
780,807
850,875
767,803
801,865
786,827
819,874
808,816
