0,0
769,839
770,812
813,867
793,828
779,842
787,867
742,778
767,785
775,846
732,816
758,815
736,878
745,851
784,863
770,856
772,846
824,851
793,860
804,881
854,816
816,871
795,846
781,808
811,832
811,825
791,817
771,792
778,822
754,826
777,783
789,817
747,811
757,834
767,832
790,840
778,896
803,859
834,853
768,842
819,857
803,892
808,858
792,850
801,809
785,790
781,815
755,800
815,797
767,755
747,818
765,803
747,789
769,812
754,810
814,825
800,809
801,865
823,881
832,852
812,859
800,848
835,804
791,824
802,830
787,801
776,819
734,815
762,822
762,825
753,828
789,846
758,834
769,848
827,861
788,840
819,892
804,896
828,825
828,841
812,872
776,883
817,841
838,844
764,796
795,806
749,814
760,818
787,827
794,793
752,825
747,840
762,828
736,805
767,854
761,833
743,811
788,839
780,839
809,863
830,860
808,877
797,873
854,842
802,835
828,831
823,833
811,826
819,829
793,841
808,811
792,835
757,798
772,833
777,804
776,821
731,820
753,820
786,839
749,841
766,842
769,859
802,842
798,852
811,876
787,845
820,881
796,885
778,869
805,848
825,861
802,880
831,879
802,861
816,847
813,791
813,791
800,859
802,814
779,805
760,811
765,839
750,816
773,811
806,847
837,852
808,844
779,818
743,806
816,886
794,845
779,848
768,861
761,818
776,878
831,836
776,838
774,851
767,815
810,850
823,865
804,832
760,796
775,838
794,844
827,854
791,829
742,817
819,806
817,866
785,839
801,847
782,809
739,832
838,825
794,842
785,825
726,790
783,849
798,852
831,815
784,793
759,807
783,873
814,848
798,816
756,829
819,835
814,846
823,864
797,824
782,813
745,842
798,837
831,878
809,805
744,823
768,830
825,863
784,851
787,836
809,849
818,862
776,819
732,832
792,884
823,897
829,843
794,817
773,797
798,836
837,858
844,828
785,819
788,852
793,858
839,859
818,813
760,804
791,864
799,841
818,836
827,826
784,800
756,853
837,849
812,861
764,811
773,831
760,863
794,865
840,849
762,810
751,814
806,840
815,834
841,834
745,784
788,831
795,851
818,869
804,804
760,814
737,865
796,869
810,863
792,811
771,812
807,837
786,856
850,831
803,817
760,816
766,850
829,854
808,865
731,797
755,843
800,866
814,881
832,800
790,817
774,825
812,876
835,855
790,848
770,811
804,836
807,866
808,912
820,834
792,847
767,845
775,818
761,811
760,828
790,840
762,841
800,869
810,840
795,836
772,821
772,786
781,809
793,865
815,880
