98513,111875
98508,111871
98504,111874
98584,111953
98559,111910
98477,111810
98502,111907
98680,111970
98565,111976
98457,111913
98510,111922
98611,111916
98580,111902
98513,111860
98441,111775
98498,111697
98437,111704
98364,111568
98345,111401
98332,111375
98332,111282
98178,111117
98166,110975
98238,110965
98192,110908
98062,110792
98042,110705
98140,110717
98086,110705
98021,110622
97944,110584
98089,110609
98043,110617
97980,110607
97980,110556
98056,110631
98073,110621
98046,110596
98077,110716
98110,110726
98138,110745
98037,110649
98037,110661
98104,110698
98069,110729
98044,110680
98033,110710
98129,110719
98065,110705
98056,110736
98011,110690
98109,110708
98073,110691
98072,110687
98064,110634
98107,110667
98078,110679
98073,110648
98077,110694
98180,110802
98158,110808
98113,110784
98132,110783
98207,110843
98142,110862
98149,110886
98161,110926
98184,110953
98208,110993
98175,110944
98173,110976
98265,110990
98260,110991
98211,110970
98202,110911
98269,110983
98226,110996
98175,110953
98193,110954
98193,110968
98193,110944
98243,110956
98220,111022
98265,111013
98250,111016
98222,111005
98215,111147
98269,111094
98281,111088
98238,111112
98237,111154
98307,111177
98276,111183
98271,111207
98239,111288
98368,111263
98351,111264
98288,111334
98288,111321
98325,111324
98345,111349
98332,111351
98288,111370
98344,111382
98328,111341
98312,111376
98287,111370
98372,111377
98327,111362
98329,111386
98249,111349
98369,111390
98346,111425
98332,111391
98285,111376
98372,111411
98391,111445
98311,111452
98318,111444
98410,111462
98358,111503
98377,111528
98400,111543
98482,111548
98480,111556
98440,111555
98463,111548
98520,111589
98495,111628
98449,111653
98422,111658
98508,111643
98470,111681
98429,111652
98471,111711
98535,111687
98474,111628
98386,111713
98417,111754
98546,111755
98480,111787
98459,111739
98525,111824
98562,111776
98496,111779
98461,111769
98465,111797
98582,111906
98548,111826
98452,111807
98460,111797
98521,111861
98557,111910
98503,111881
98526,111863
98518,111849
98507,111882
98465,111899
98491,111904
98593,111929
98533,111909
98491,111934
98541,111950
98511,111954
98572,111982
98571,112011
98540,111981
98576,111949
98558,111988
98521,112017
98542,112027
98608,112017
98598,112023
98552,112006
98519,111967
98589,112097
98583,112010
98559,111952
98466,111879
98519,111868
98448,111778
98396,111743
98407,111617
98464,111583
98339,111490
98291,111373
98290,111341
98329,111305
98302,111180
98174,111027
98120,110964
98172,110941
98143,110874
98166,110798
98078,110725
98164,110686
98052,110641
98037,110659
98070,110739
98156,110775
98137,110722
98084,110704
98099,110750
98170,110771
98156,110839
98119,110837
98151,110834
98175,110825
98090,110803
98073,110819
98105,110851
98194,110871
98183,110782
98058,110761
98078,110730
98143,110758
98160,110809
98081,110802
98100,110768
98147,110782
98071,110802
98080,110786
98082,110897
98191,110849
98206,110956
98169,110958
98183,110972
98238,111004
98201,111020
98163,111053
98164,111102
98297,111126
98297,111106
98196,111055
98172,111012
98239,111066
98224,111080
98254,111092
98225,111102
98285,111088
98220,111045
98169,111055
98168,111098
98278,111106
98179,111186
98275,111133
98233,111211
98338,111199
98240,111154
98211,111203
98226,111245
98323,111314
98330,111289
98325,111248
98205,111218
