0,0
700,684
708,716
679,676
703,692
690,696
733,718
721,723
704,704
728,667
732,713
729,708
731,666
662,691
701,711
715,724
762,730
724,726
694,687
693,700
677,725
722,752
746,702
730,696
691,685
696,700
662,711
751,734
741,698
681,691
766,713
710,686
689,676
684,705
724,718
751,729
745,719
722,697
670,691
676,681
739,699
725,749
707,759
759,690
694,701
703,731
734,756
757,753
723,721
763,708
689,693
723,719
683,699
714,723
727,663
722,731
762,807
788,737
732,675
690,700
675,750
724,763
785,755
768,756
736,723
769,794
772,802
783,741
735,732
774,765
771,730
766,769
820,796
921,900
1122,1050
1337,1159
1619,1403
1980,1701
2443,2020
2830,2337
3237,2625
3697,2916
4049,3093
4272,3150
4423,3200
4513,3272
4468,3251
4318,3202
4094,3145
3826,3113
3588,3086
3488,3118
3314,3101
3252,3186
3238,3346
3350,3480
3429,3651
3582,3788
3740,3963
3991,4213
4338,4496
4725,4744
5145,5009
5529,5217
5968,5503
6442,5702
6936,5937
7338,6092
7636,6181
8011,6310
8264,6407
8643,6592
8949,6736
9236,6941
9621,7145
9909,7343
10230,7534
10474,7726
10778,7893
11098,8088
11413,8329
11707,8520
11983,8682
12203,8878
12481,9086
12617,9269
12742,9394
12873,9528
12966,9597
12918,9724
12927,9816
12965,9848
12976,9892
13146,10081
13386,10285
13648,10552
13885,10811
14197,11024
14522,11271
15029,11658
15862,12219
17069,13016
18574,13916
20311,15001
22346,16241
24863,17850
27784,19813
31127,22206
34138,24378
35737,25620
36656,26418
38291,27906
40409,29743
42167,31252
43901,32741
46999,35387
50929,38657
53751,41163
55830,42965
57721,44802
59501,46489
61177,48256
63089,50269
65015,52156
66893,54270
68558,56481
70410,58681
72186,60679
74211,63135
76649,66498
79393,70166
81686,73311
83208,74482
82239,72074
81661,71324
82230,72519
83874,75724
86187,79526
87926,82156
89202,83814
89970,85281
90554,86344
90834,86632
90756,86263
90746,86345
90932,86776
91072,87290
91297,87785
91521,88269
91790,88819
91830,89023
91739,89074
91695,89168
91668,89267
91613,89221
91573,89195
91520,89061
91304,88723
91067,88039
90738,87263
90212,86003
89548,84254
89627,82346
90295,79843
88588,74214
79036,62496
64537,49513
52014,39273
40977,31061
32109,24330
25513,19194
20752,15655
17510,13203
15233,11497
13816,10453
12911,9802
12492,9612
12525,9717
12794,10159
13326,10841
13952,11510
14685,12298
15401,13112
16232,13995
17035,14850
17985,15834
18995,16951
20261,18210
21803,19709
23524,21324
25149,22980
26822,24525
28364,26031
30115,27642
32069,29329
34261,31266
36737,33357
39388,35789
42085,38176
44875,40860
47925,43586
51165,46434
54401,49231
57634,51917
60455,54401
63118,56928
65730,59718
68824,63270
72787,67432
77874,72240
83063,77447
