98072,111209
98038,111222
97976,111209
98106,111237
98117,111346
98125,111316
98049,111341
98165,111384
98108,111334
98132,111427
98046,111398
98192,111489
98167,111463
98141,111420
98159,111525
98184,111471
98200,111546
98154,111509
98128,111514
98225,111552
98172,111492
98199,111573
98112,111491
98264,111596
98193,111534
98193,111559
98150,111530
98249,111600
98164,111611
98144,111584
98179,111608
98259,111670
98200,111619
98196,111656
98149,111613
98221,111716
98260,111703
98198,111628
98201,111716
98257,111646
98282,111716
98238,111693
98159,111670
98323,111757
98255,111737
98244,111712
98219,111836
98314,111783
98273,111766
98305,111787
98258,111825
98329,111828
98236,111778
98207,111740
98169,111773
98347,111767
98307,111822
98304,111844
98265,111861
98295,111768
98280,111804
98291,111824
98298,111853
98358,111919
98310,111883
98271,111886
98210,111837
98412,111945
98339,111878
98345,111952
98276,111960
98304,111951
98299,111884
98282,111954
98283,111931
98413,111968
98342,111990
98323,111976
98272,111891
98328,111903
98321,111826
98268,111773
98255,111744
98261,111696
98149,111569
98104,111407
98033,111281
98077,111201
98016,111099
97987,110973
97932,110846
97939,110734
97823,110562
97777,110512
97756,110450
97849,110473
97791,110404
97735,110324
97658,110247
97790,110280
97751,110315
97771,110326
97753,110386
97802,110383
97752,110282
97682,110320
97688,110312
97769,110367
97731,110363
97761,110321
97735,110377
97779,110356
97727,110280
97731,110314
97731,110350
97784,110360
97737,110349
97700,110296
97646,110318
97794,110387
97815,110396
97720,110393
97744,110416
97766,110429
97757,110418
97759,110455
97798,110507
97880,110580
97858,110623
97821,110623
97802,110632
97893,110752
97903,110725
97790,110697
97773,110655
97887,110667
97914,110724
97905,110725
97912,110747
97910,110740
97861,110690
97852,110719
97815,110727
97988,110811
97907,110815
97879,110833
97837,110790
97902,110845
97916,110908
97932,110892
97959,110938
97991,110907
98016,110996
98019,111036
97943,111010
97979,111030
97998,111033
97981,111044
98003,111079
98103,111168
98095,111198
98004,111168
97988,111138
98079,111210
98083,111215
98073,111288
98040,111305
98084,111325
98070,111266
98067,111325
98066,111341
98104,111401
98158,111440
98137,111451
98050,111377
98163,111439
98197,111450
98128,111454
98123,111485
98131,111452
98154,111448
98141,111497
98126,111451
98271,111569
98204,111527
98150,111522
98080,111487
98135,111508
98203,111491
98196,111534
98072,111525
98243,111566
98179,111575
98128,111544
98058,111546
98216,111576
98251,111601
98160,111622
98164,111651
98226,111653
98152,111621
98161,111622
98166,111685
98260,111719
98259,111738
98200,111690
98135,111674
98222,111661
98260,111697
98256,111764
98184,111737
98266,111800
98240,111775
98215,111816
98151,111782
98260,111739
98199,111750
98240,111785
98262,111846
98352,111875
98273,111851
98228,111871
98183,111833
98283,111879
98299,111895
98261,111939
98210,111963
98324,111939
98297,111885
98272,111855
98299,111967
98343,111918
98264,111958
98303,111947
98231,111874
98321,111973
98338,111919
98325,111930
98207,111875
98279,111846
98246,111775
98203,111717
98187,111697
98201,111630
98110,111430
98025,111368
98060,111293
98052,111181
98012,111052
97908,110864
97809,110770
97920,110686
97812,110617
97815,110591
97711,110535
97788,110442
97733,110468
97761,110488
97709,110529
97822,110528
97793,110519
97744,110418
97723,110447
97815,110543
97816,110553
97772,110542
97683,110501
97746,110483
97802,110463
97794,110521
97754,110577
97857,110586
97794,110560
97691,110563
97715,110525
97802,110549
97796,110577
97768,110556
97697,110543
97799,110494
97767,110529
97749,110504
97760,110558
97882,110639
97786,110604
97747,110644
97768,110624
97867,110716
97895,110781
97905,110843
97837,110820
97870,110852
97870,110845
97907,110979
97904,111026
98003,111061
97964,111066
97901,111010
97930,110997
98070,111081
98053,111104
97972,111088
97883,111035
97966,111081
97941,111013
97973,111034
97968,111121
98104,111138
97990,111126
97941,111180
97927,111130
98022,111205
98028,111173
98058,111247
97964,111282
98054,111311
98053,111282
98033,111332
98022,111347
98137,111415
98095,111415
98048,111374
98010,111337
98100,111382
98139,111355
98116,111451
98045,111443
98150,111470
98121,111410
98077,111450
98052,111446
98227,111518
98143,111478
